Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
4.931252295,4.582150936,-3.039202213,-3.890441895
4.941252295,4.993771553,-3.433761358,-3.426162243
4.951252261,5.307713985,-4.068573475,-4.064895153
4.961252261,5.196603775,-3.522067547,-3.725396156
4.971252294,4.187943459,-3.181456804,-2.87897253
4.981252294,4.506291866,-2.837386847,-4.217669964
4.991252294,4.112014771,-3.093858719,-5.265583038
5.001252227,3.41920805,-2.840453625,-5.738014221
5.01125226,3.591175318,-2.096001148,-5.823095322
5.021252293,3.879926205,-1.928412676,-5.898531914
5.031252293,4.11749649,-1.473710775,-5.018601418
5.041252293,4.350546837,-0.7413549423,-3.903677464
5.051252226,4.925963879,-0.3661146164,-2.278377056
5.061252259,6.043955803,0.1159157753,-0.5285334587
5.071252259,5.696754456,0.5007681847,1.763782501
5.081252259,4.671704292,1.021400928,3.71382618
5.091252225,3.754689217,1.479890347,4.588059425
5.101252225,2.732649803,2.445646286,5.229968071
5.111252258,2.466340303,3.624750137,5.470135689
5.121252258,1.406274199,3.247802734,6.460165024
5.131252258,0.6349971294,3.431042671,6.825385094
5.141252258,0.4435817003,4.30137825,6.292432785
5.151252224,-0.09944188595,4.560442924,5.890832901
5.16125219,-0.5226912498,3.940294743,5.310954094
5.17125219,-1.357148886,3.471470833,5.145726204
5.18125219,-2.276973248,2.907920837,5.179131508
5.19125219,-3.344958782,2.231533527,5.3466959
5.201252123,-4.211420536,1.518992424,4.491121292
5.211252123,-4.584536076,0.9845638275,3.230186462
5.221252156,-4.897323132,0.533343792,2.171072006
